execucao,modelo_base,tupla,acuracia,precisao,recall,f1,tempo_treino,tempo_teste,tempo_total,tamanho
1,stride2,6,0.2489,0.312059217022094,0.24889999999999998,0.23152714116986556,9.07314157485962,12.58116888999939,21.65431046485901,8485390
2,stride2,6,0.2532,0.3291006997580225,0.2532,0.2374515389632798,9.086777448654175,12.603442430496216,21.69021987915039,8487418
3,stride2,6,0.2505,0.3199592053269697,0.25050000000000006,0.23456756570422513,9.07006573677063,12.580614566802979,21.65068030357361,8489914
4,stride2,6,0.2477,0.3188607387971209,0.24770000000000003,0.23100452563215862,9.090752363204956,12.578625202178955,21.66937756538391,8486914
5,stride2,6,0.2391,0.301461017757643,0.2391,0.22261783646296904,9.063090085983276,12.601523160934448,21.664613246917725,8491042
6,stride2,6,0.252,0.3262826683123169,0.252,0.2375433161847164,9.043423652648926,12.599248886108398,21.642672538757324,8485714
7,stride2,6,0.2556,0.32247927735931337,0.2556,0.2384813678246239,9.063048839569092,12.6134934425354,21.676542282104492,8491894
8,stride2,6,0.2569,0.3216199783465511,0.2569,0.24106284962429672,9.047304153442383,12.54419469833374,21.591498851776123,8486458
9,stride2,6,0.2478,0.309051873675663,0.24780000000000002,0.23038916356421585,9.042362928390503,12.54554033279419,21.587903261184692,8483386
10,stride2,6,0.2568,0.3188006477511053,0.25680000000000003,0.2381523198818666,9.03423810005188,12.535287380218506,21.569525480270386,8489026
1,stride2,8,0.287,0.35105667149231745,0.28700000000000003,0.2696582532415536,10.080425500869751,9.401306390762329,19.48173189163208,17269062
2,stride2,8,0.29,0.3444494077240486,0.29,0.27167994668595735,10.06853461265564,9.39646577835083,19.46500039100647,17260098
3,stride2,8,0.2857,0.3517066443121243,0.28569999999999995,0.26759219662695155,10.062337398529053,9.387850761413574,19.450188159942627,17291394
4,stride2,8,0.2867,0.34824215443473383,0.2867,0.26941174405790236,10.105342626571655,9.382268190383911,19.487610816955566,17292486
5,stride2,8,0.2889,0.3480486573123439,0.28890000000000005,0.27079271340887423,10.066254615783691,9.379153728485107,19.4454083442688,17284446
6,stride2,8,0.2836,0.3490300637480871,0.28359999999999996,0.268678275350568,10.106544494628906,9.397427320480347,19.503971815109253,17278146
7,stride2,8,0.287,0.35212547777714737,0.28700000000000003,0.26919790938305355,10.127598762512207,9.448042392730713,19.57564115524292,17266302
8,stride2,8,0.2839,0.34045933922766414,0.28390000000000004,0.265485348739716,10.13117241859436,9.44174861907959,19.57292103767395,17274774
9,stride2,8,0.287,0.35624245935923554,0.28700000000000003,0.2716297215129043,10.10459589958191,9.418925046920776,19.523520946502686,17303706
10,stride2,8,0.2899,0.35676536472771897,0.2899,0.2722801173839725,10.09782075881958,9.4122154712677,19.51003623008728,17288574
1,stride2,12,0.3637,0.41076780384858536,0.3637,0.35183966031553304,10.838865280151367,9.366738319396973,20.20560359954834,51178922
2,stride2,12,0.3699,0.4079489134905752,0.3699,0.35745629900047876,10.846969842910767,9.35834789276123,20.205317735671997,51243146
3,stride2,12,0.3667,0.4108684962555743,0.36669999999999997,0.35584905793373744,10.871221780776978,9.4087553024292,20.279977083206177,51162194
4,stride2,12,0.3591,0.39878116011008796,0.3591,0.3465620184573289,10.856650829315186,9.372349739074707,20.229000568389893,51276566
5,stride2,12,0.3612,0.3977270288433023,0.3612,0.34917350824946036,10.837695837020874,9.369075298309326,20.2067711353302,51170462
6,stride2,12,0.3605,0.40072070681551414,0.3605,0.3491376589334613,10.874937772750854,9.402186870574951,20.277124643325806,51195218
7,stride2,12,0.3622,0.40374599593276994,0.3622,0.351487599148571,10.891321420669556,9.40674090385437,20.298062324523926,51282974
8,stride2,12,0.3698,0.42050351760330057,0.3698,0.3604250490930497,10.86771035194397,9.389954328536987,20.257664680480957,51211754
9,stride2,12,0.3638,0.4075807562008703,0.3638,0.35270633141436075,10.899454832077026,9.40903091430664,20.308485746383667,51159026
10,stride2,12,0.3552,0.39877502830309075,0.35520000000000007,0.34399949437858024,10.875527381896973,9.423373937606812,20.298901319503784,51101618
1,stride2,20,0.4235,0.4226149465405157,0.42349999999999993,0.41621907299202254,10.217545509338379,9.064803838729858,19.282349348068237,113573590
2,stride2,20,0.4268,0.42830886159728365,0.42679999999999996,0.4203010976136383,10.230220317840576,9.086374044418335,19.31659436225891,113700742
3,stride2,20,0.4187,0.42136034033704484,0.4187,0.41188885334871667,10.178627729415894,9.008899450302124,19.187527179718018,113566930
4,stride2,20,0.4212,0.4217940270554606,0.42119999999999996,0.4143765063451085,10.163779735565186,9.019158601760864,19.18293833732605,113674102
5,stride2,20,0.4218,0.42396247243195867,0.4218,0.41655996247030586,10.176241874694824,9.029433488845825,19.20567536354065,113575114
6,stride2,20,0.4237,0.4233436861396874,0.4237,0.4165506140992997,10.208565950393677,9.00767469406128,19.216240644454956,113578750
7,stride2,20,0.4242,0.4250256040271595,0.4242,0.41829411341661615,10.187880754470825,9.032429456710815,19.22031021118164,113597890
8,stride2,20,0.4252,0.4275150918276796,0.42519999999999997,0.4202569953594592,10.181334495544434,9.00427508354187,19.185609579086304,113645746
9,stride2,20,0.423,0.4240053214219742,0.42300000000000004,0.4159571697485661,10.168822526931763,9.028283834457397,19.19710636138916,113637922
10,stride2,20,0.42,0.41996176924005135,0.42000000000000004,0.4119416018477554,10.195079565048218,9.0159330368042,19.211012601852417,113744674
1,stride2,32,0.3487,0.3754466503594067,0.3487,0.33342618687617775,8.30477261543274,6.457394123077393,14.762166738510132,107596086
2,stride2,32,0.3453,0.3664273113560885,0.3453,0.3302767477035039,8.275667190551758,6.456623315811157,14.732290506362915,107594982
3,stride2,32,0.3444,0.3680620577667027,0.3444,0.3300991475155758,8.298377513885498,6.454006195068359,14.752383708953857,107627610
4,stride2,32,0.3453,0.3669802110154884,0.34530000000000005,0.32891146565781104,8.286035299301147,6.451595783233643,14.73763108253479,107634642
5,stride2,32,0.3425,0.368259647692439,0.3425,0.32694544901454947,8.282795667648315,6.453244209289551,14.736039876937866,107552370
6,stride2,32,0.343,0.36500649377192523,0.343,0.32751055737443063,8.28287672996521,6.4597179889678955,14.742594718933105,107671518
7,stride2,32,0.3414,0.37002018775799866,0.34140000000000004,0.3264022909160307,8.274762392044067,6.465904951095581,14.740667343139648,107642250
8,stride2,32,0.3465,0.3694356868788334,0.3465,0.3295456923858141,8.295133590698242,6.4559595584869385,14.75109314918518,107682978
9,stride2,32,0.3388,0.36645530679726207,0.3388,0.3210694818261992,8.27791714668274,6.454007387161255,14.731924533843994,107620290
10,stride2,32,0.3429,0.3736630386917602,0.34290000000000004,0.32767018633871375,8.268050193786621,6.451826095581055,14.719876289367676,107585178
1,stride2,64,0.1646,0.35561851762022556,0.1646,0.1290933538165898,6.624614953994751,3.9968626499176025,10.621477603912354,58040070
2,stride2,64,0.1693,0.3800110587916442,0.1693,0.13630512142756282,6.6240553855896,3.999091863632202,10.623147249221802,58039878
3,stride2,64,0.1645,0.36515300331507133,0.1645,0.12859145055687088,6.611913681030273,3.9891984462738037,10.601112127304077,58040358
4,stride2,64,0.163,0.34026079358074873,0.16299999999999998,0.12633631017339292,6.625359296798706,3.9870493412017822,10.612408638000488,58044750
5,stride2,64,0.1647,0.35509396808626714,0.16469999999999999,0.12890626955779114,6.617709636688232,3.991694450378418,10.60940408706665,58038558
6,stride2,64,0.1632,0.33824728636701606,0.16319999999999998,0.12693014972314093,6.613533973693848,3.9902150630950928,10.60374903678894,58041846
7,stride2,64,0.1641,0.3599456843721675,0.1641,0.12667814029644003,6.618226051330566,3.989018440246582,10.607244491577148,58038654
8,stride2,64,0.1637,0.36464602743867813,0.1637,0.12785739620018824,6.627012729644775,3.9894638061523438,10.61647653579712,58040514
9,stride2,64,0.1672,0.37831974428387355,0.1672,0.13348907367780113,6.609950065612793,3.987765312194824,10.597715377807617,58043298
10,stride2,64,0.1658,0.36245531394298675,0.1658,0.1302960638350954,6.618650436401367,3.9918251037597656,10.610475540161133,58041642
