execucao,modelo_base,tupla,acuracia,precisao,recall,f1,tempo_treino,tempo_teste,tempo_total,tamanho
10,stride16,8,0.1808,0.17884917097288175,0.18080000000000002,0.17788932926613862,0.19616460800170898,1.478832483291626,1.674997091293335,149178
1,stride16,12,0.1936,0.19630237521631505,0.1936,0.19369087427098772,0.198028564453125,0.6594662666320801,0.8574948310852051,314054
2,stride16,12,0.1923,0.19424823357361412,0.1923,0.19051039434764816,0.19875669479370117,0.6791648864746094,0.8779215812683105,315686
3,stride16,12,0.1908,0.19018265882572463,0.19080000000000003,0.18683821219008578,0.20505237579345703,0.6503560543060303,0.8554084300994873,314726
4,stride16,12,0.1911,0.19539184099144408,0.1911,0.19165910674232606,0.1961500644683838,0.6556227207183838,0.8517727851867676,311066
5,stride16,12,0.1873,0.190410953067351,0.1873,0.18557362694842494,0.20234131813049316,0.6636481285095215,0.8659894466400146,312230
6,stride16,12,0.1881,0.1889685335937335,0.1881,0.18580701742606365,0.19620656967163086,0.6579017639160156,0.8541083335876465,322526
7,stride16,12,0.1895,0.19178228316359064,0.1895,0.18726920876780095,0.20125913619995117,0.6665058135986328,0.867764949798584,314342
8,stride16,12,0.1876,0.19139117218475493,0.1876,0.18723608057445928,0.20099568367004395,0.6591572761535645,0.8601529598236084,312290
9,stride16,12,0.1872,0.19091195003134132,0.18719999999999998,0.18743631594846344,0.20163369178771973,0.6621136665344238,0.8637473583221436,308714
10,stride16,12,0.1892,0.19260765627859572,0.1892,0.18750333000219638,0.20079493522644043,0.6777162551879883,0.8785111904144287,314258
1,stride16,20,0.1928,0.19526461988037608,0.19280000000000003,0.1927810376328608,0.19461774826049805,0.337191104888916,0.5318088531494141,704014
2,stride16,20,0.1928,0.19244491488278298,0.1928,0.19086475434284406,0.20131659507751465,0.3299887180328369,0.5313053131103516,702898
3,stride16,20,0.198,0.1994694003543272,0.19799999999999998,0.19742392470734582,0.200577974319458,0.330655574798584,0.531233549118042,699238
4,stride16,20,0.1893,0.18633209755180322,0.18930000000000002,0.18397544956171363,0.19603705406188965,0.32747960090637207,0.5235166549682617,704998
5,stride16,20,0.1943,0.19669208088364015,0.1943,0.1936390028951109,0.19406700134277344,0.3312408924102783,0.5253078937530518,704866
6,stride16,20,0.1956,0.19675886103259974,0.1956,0.19427325272643717,0.19979310035705566,0.33251476287841797,0.5323078632354736,703498
7,stride16,20,0.1952,0.19241554899846244,0.19519999999999998,0.190904344061975,0.20023107528686523,0.33415746688842773,0.534388542175293,680866
8,stride16,20,0.1879,0.19040652764829996,0.1879,0.18666435126238695,0.2003929615020752,0.3247239589691162,0.5251169204711914,715258
9,stride16,20,0.1968,0.19586960903109865,0.19679999999999997,0.19401343049557548,0.19336557388305664,0.32796287536621094,0.5213284492492676,705574
10,stride16,20,0.1943,0.19382759997358442,0.1943,0.1931505827238179,0.19544243812561035,0.33654022216796875,0.5319826602935791,695254
1,stride16,32,0.1825,0.18506752407446975,0.18250000000000002,0.17907685112075317,0.1928260326385498,0.1996755599975586,0.3925015926361084,954450
2,stride16,32,0.1772,0.17867958441045728,0.1772,0.17062100160277088,0.1926898956298828,0.20074987411499023,0.39343976974487305,954822
3,stride16,32,0.1801,0.1872789112332287,0.1801,0.17912961815012313,0.19138550758361816,0.1944141387939453,0.3857996463775635,965262
4,stride16,32,0.1823,0.18331952880611507,0.18229999999999996,0.17888515629933108,0.19340181350708008,0.22774171829223633,0.4211435317993164,956862
5,stride16,32,0.1835,0.1871653511089666,0.1835,0.1796832780097966,0.19019818305969238,0.2001512050628662,0.3903493881225586,961446
6,stride16,32,0.1819,0.1880263316090008,0.1819,0.18222832873962297,0.19440889358520508,0.1995842456817627,0.3939931392669678,949818
7,stride16,32,0.1852,0.1883927761743635,0.18519999999999998,0.182780415424781,0.1928572654724121,0.19838404655456543,0.39124131202697754,969210
8,stride16,32,0.1762,0.1824242594322773,0.1762,0.17545721185934582,0.19388151168823242,0.19718456268310547,0.3910660743713379,957774
9,stride16,32,0.1834,0.18646341701017044,0.18340000000000004,0.1811939355641143,0.19509601593017578,0.19845819473266602,0.3935542106628418,965574
10,stride16,32,0.1907,0.19606838744006683,0.1907,0.18800679288668995,0.19478654861450195,0.19525933265686035,0.3900458812713623,971406
1,stride16,64,0.1429,0.17080792862300895,0.14289999999999997,0.13282256131258077,0.19168829917907715,0.15124273300170898,0.34293103218078613,988446
2,stride16,64,0.1384,0.17647099518069945,0.1384,0.1253861019459833,0.18813037872314453,0.15465641021728516,0.3427867889404297,987894
3,stride16,64,0.1412,0.17099017985698162,0.1412,0.12987164096316914,0.1887035369873047,0.14946722984313965,0.33817076683044434,983970
4,stride16,64,0.1393,0.16425812388452504,0.13929999999999998,0.1255605162388881,0.19059085845947266,0.1517496109008789,0.34234046936035156,984546
5,stride16,64,0.1418,0.17576476766126264,0.14179999999999998,0.1283048623047563,0.1904006004333496,0.14943909645080566,0.3398396968841553,987726
6,stride16,64,0.1372,0.16509857419101953,0.1372,0.12453072903128415,0.1898496150970459,0.15544486045837402,0.3452944755554199,984270
7,stride16,64,0.1411,0.1681181422465647,0.1411,0.1295985054664847,0.18849945068359375,0.19498562812805176,0.3834850788116455,981186
8,stride16,64,0.1436,0.18349468233319888,0.1436,0.1300771311337289,0.19052982330322266,0.1515822410583496,0.34211206436157227,985518
9,stride16,64,0.1457,0.1720444246353083,0.1457,0.13087270976303378,0.19006633758544922,0.1499500274658203,0.34001636505126953,983394
10,stride16,64,0.1415,0.1678302523467359,0.14150000000000001,0.127158325125301,0.19022607803344727,0.14803743362426758,0.33826351165771484,987330
