execucao,modelo_base,tupla,acuracia,precisao,recall,f1,tempo_treino,tempo_teste,tempo_total,tamanho
4,inception,32,0.6476,0.6492763391539698,0.6476000000000001,0.6422719996502912,25.67804265022278,20.6758975982666,46.35394024848938,304676506
5,inception,32,0.6546,0.6550628721817704,0.6546000000000001,0.6496604933654659,25.59656572341919,20.78661346435547,46.38317918777466,304641154
6,inception,32,0.6423,0.6447300445137203,0.6423,0.6354620213117317,25.56349277496338,21.02138090133667,46.58487367630005,304681186
7,inception,32,0.6402,0.6434700913960222,0.6402,0.6344279698576348,25.498071670532227,20.883180379867554,46.38125205039978,304743430
8,inception,32,0.6415,0.6456644267623466,0.6415,0.6367927774684541,25.812322854995728,21.22088313102722,47.03320598602295,304681558
9,inception,32,0.6491,0.6520673378523703,0.6491,0.6428418417718371,25.805532693862915,20.941206455230713,46.74673914909363,304693762
10,inception,32,0.6503,0.6521294192683718,0.6502999999999999,0.6450312034355429,25.78959631919861,21.151930570602417,46.941526889801025,304695334
1,inception,64,0.1047,0.7100472219431327,0.10469999999999999,0.027544201386756943,20.05095601081848,11.92978835105896,31.98074436187744,155134074
2,inception,64,0.1043,0.9100431856985036,0.10429999999999999,0.02678021489550771,19.937480926513672,11.836871862411499,31.77435278892517,155134206
3,inception,64,0.1046,0.9037881832797428,0.1046,0.02755709816995828,19.947416067123413,11.94119930267334,31.888615369796753,155134278
4,inception,64,0.1041,0.9100411687920473,0.1041,0.026377293981020657,20.05011820793152,11.894386291503906,31.944504499435425,155134398
5,inception,64,0.1041,0.6052712377509003,0.1041,0.026529192227563496,19.96172022819519,11.868647336959839,31.83036756515503,155134194
6,inception,64,0.1038,0.7033634538152611,0.1038,0.025945992982439305,20.066483974456787,11.914901494979858,31.981385469436646,155134302
7,inception,64,0.1047,0.8482674613874501,0.10469999999999999,0.02793610636774297,20.125296115875244,12.152538299560547,32.27783441543579,155134482
8,inception,64,0.104,0.9100401606425702,0.10400000000000001,0.02617441283481573,20.052058458328247,11.95108413696289,32.00314259529114,155134506
9,inception,64,0.1024,0.7100240577385726,0.1024,0.02299377673108468,20.079948902130127,12.107741117477417,32.187690019607544,155134434
10,inception,64,0.104,0.8100411687920474,0.10400000000000001,0.026183365685782677,20.08161997795105,12.122480154037476,32.204100131988525,155134074
