execucao,modelo_base,tupla,acuracia,precisao,recall,f1,tempo_treino,tempo_teste,tempo_total,tamanho
3,escala_de_cinza,20,0.3842,0.3892267150853824,0.3842,0.37995371968158786,13.84373688697815,12.44598126411438,26.28971815109253,144196558
4,escala_de_cinza,20,0.3859,0.38720038311069527,0.38589999999999997,0.37994886104722914,13.900696992874146,12.659235954284668,26.559932947158813,143867266
5,escala_de_cinza,20,0.3847,0.385883759893854,0.38470000000000004,0.3798136851615571,13.841082572937012,12.664806365966797,26.50588893890381,144058198
6,escala_de_cinza,20,0.3845,0.38591237950313284,0.38449999999999995,0.3793512712535466,13.870677471160889,12.454045295715332,26.32472276687622,144091834
7,escala_de_cinza,20,0.389,0.3907474904608768,0.389,0.38393350636101886,13.829823732376099,12.43306827545166,26.26289200782776,144055690
8,escala_de_cinza,20,0.3802,0.3822963987018201,0.38020000000000004,0.37625299665978296,13.84799599647522,12.435243129730225,26.283239126205444,143863906
9,escala_de_cinza,20,0.3869,0.38891887898403776,0.38689999999999997,0.3816236102886751,13.83577036857605,12.459279537200928,26.295049905776978,144001198
10,escala_de_cinza,20,0.3867,0.38882544886219367,0.3867,0.38082079036489136,13.923465013504028,12.463377714157104,26.386842727661133,144026338
1,escala_de_cinza,32,0.3211,0.36372354593446343,0.3211,0.30775225043066673,11.337776184082031,8.797060012817383,20.134836196899414,139854170
2,escala_de_cinza,32,0.3175,0.3564973078338189,0.3175,0.30318527990339433,12.658445835113525,10.373566150665283,23.03201198577881,139794326
3,escala_de_cinza,32,0.3123,0.356157656399791,0.31229999999999997,0.29897833457585204,21.43708562850952,13.281943559646606,34.71902918815613,139849910
4,escala_de_cinza,32,0.3125,0.3587442857844527,0.31249999999999994,0.3020860722134194,22.0346040725708,13.4621741771698,35.4967782497406,139914722
5,escala_de_cinza,32,0.3139,0.3592107400569452,0.3139,0.30112003465754145,22.83860969543457,13.574676752090454,36.413286447525024,139852190
6,escala_de_cinza,32,0.3141,0.3618543274093803,0.3141,0.29968079518420276,22.38543391227722,14.321356296539307,36.70679020881653,139846766
7,escala_de_cinza,32,0.3104,0.35350661687064494,0.31039999999999995,0.2947404183497497,20.933985710144043,13.501420974731445,34.43540668487549,139876994
8,escala_de_cinza,32,0.3153,0.3626144812657516,0.31529999999999997,0.3029045057760296,22.498492002487183,13.4926598072052,35.99115180969238,139874630
9,escala_de_cinza,32,0.3174,0.35764793688446733,0.3174,0.30546220798275653,21.30274271965027,14.074875831604004,35.37761855125427,139894010
10,escala_de_cinza,32,0.319,0.36060798393627397,0.31900000000000006,0.30657487759832724,22.8742778301239,14.209144353866577,37.08342218399048,139880630
1,escala_de_cinza,64,0.1821,0.2994134355063819,0.1821,0.14581811501340525,18.68126916885376,9.468750476837158,28.150019645690918,77241114
2,escala_de_cinza,64,0.1833,0.29923911738337305,0.1833,0.1458843367626562,18.645568370819092,8.757309198379517,27.40287756919861,77245086
3,escala_de_cinza,64,0.187,0.3024291106427401,0.187,0.1502704594853567,18.04772114753723,8.7258939743042,26.77361512184143,77234478
4,escala_de_cinza,64,0.1849,0.3151440437725108,0.1849,0.14793027629626007,18.61430025100708,9.175867795944214,27.790168046951294,77243370
5,escala_de_cinza,64,0.1807,0.3060825536414181,0.1807,0.1447966693193089,16.212541580200195,9.129061460494995,25.34160304069519,77242950
6,escala_de_cinza,64,0.1847,0.3020307548713506,0.1847,0.14923658499107625,26.395633220672607,12.719820022583008,39.115453243255615,77251518
7,escala_de_cinza,64,0.1848,0.3040924697153455,0.1848,0.14804721145960936,22.966657638549805,11.973490476608276,34.94014811515808,77243850
8,escala_de_cinza,64,0.1864,0.303882785374528,0.18639999999999998,0.14974299693763993,23.076809406280518,11.459715127944946,34.536524534225464,77243250
9,escala_de_cinza,64,0.1796,0.29970840995904147,0.1796,0.141326004527475,23.906506538391113,12.727115392684937,36.63362193107605,77240802
10,escala_de_cinza,64,0.1825,0.30604799447040726,0.18250000000000002,0.1455445673856244,22.918712854385376,10.769128561019897,33.68784141540527,77237478
