execucao,modelo_base,tupla,acuracia,precisao,recall,f1,tempo_treino,tempo_teste,tempo_total,tamanho
1,convnext,6,0.7391,0.78317933326876,0.7391,0.7482237306562827,12.421648502349854,13.277620792388916,25.69926929473877,8177374
2,convnext,6,0.741,0.7817493943739331,0.741,0.7497109136092635,12.390385389328003,13.452330112457275,25.84271550178528,8182294
3,convnext,6,0.7423,0.7821185175904277,0.7423,0.750744027679438,12.219518899917603,13.1073899269104,25.326908826828003,8180434
4,convnext,6,0.7449,0.7878589562234485,0.7449,0.7538023028506668,12.261415004730225,13.151278018951416,25.41269302368164,8179918
5,convnext,6,0.745,0.788570980347978,0.7450000000000001,0.7541435458838618,12.383721351623535,13.120757341384888,25.504478693008423,8180854
6,convnext,6,0.7418,0.7832447630901067,0.7417999999999999,0.7504067134632252,12.295907735824585,13.204782724380493,25.500690460205078,8185558
7,convnext,6,0.7394,0.7836192372345844,0.7394,0.7488239501974053,12.249513864517212,13.133460760116577,25.38297462463379,8179486
8,convnext,6,0.7503,0.7908725182644656,0.7503,0.7592547685675204,12.28092098236084,13.279808759689331,25.56072974205017,8176114
9,convnext,6,0.7477,0.7853730272649972,0.7477,0.7557335746039214,12.30929160118103,13.173344135284424,25.482635736465454,8178574
10,convnext,6,0.7476,0.790173269971459,0.7476,0.7568114439212593,12.359443664550781,13.309696912765503,25.669140577316284,8187322
1,convnext,8,0.8384,0.8550410365898797,0.8384,0.8420107221800166,12.812433958053589,11.39964771270752,24.21208167076111,16438830
2,convnext,8,0.8355,0.8543484225289752,0.8354999999999999,0.8396328850783533,12.780054807662964,11.37843132019043,24.158486127853394,16438278
3,convnext,8,0.8352,0.8538251835777976,0.8352,0.8392886962916517,12.645201206207275,11.238666296005249,23.883867502212524,16413618
4,convnext,8,0.8345,0.8525813769484,0.8345,0.8384966879765073,12.725691795349121,11.234170913696289,23.95986270904541,16420422
5,convnext,8,0.8366,0.8538615329907339,0.8366,0.8403411393897574,12.695401668548584,11.239827871322632,23.935229539871216,16413858
6,convnext,8,0.8334,0.8517909417429917,0.8333999999999999,0.8372055274756163,12.859922170639038,11.642207384109497,24.502129554748535,16420386
7,convnext,8,0.8342,0.8523163962412805,0.8342,0.8382372400563673,12.835798501968384,11.46478009223938,24.300578594207764,16420470
8,convnext,8,0.8312,0.849738033634092,0.8311999999999999,0.8352900622684085,12.830647230148315,11.48145604133606,24.312103271484375,16419258
9,convnext,8,0.8351,0.8526978305967272,0.8351000000000001,0.8389702628385992,12.882854700088501,11.45155930519104,24.33441400527954,16446090
10,convnext,8,0.8376,0.8557725771420912,0.8376000000000001,0.8413295094492493,12.865111827850342,11.4263436794281,24.291455507278442,16435470
1,convnext,12,0.8912,0.8961507804274877,0.8912000000000001,0.8924477642120212,12.492349863052368,10.75608205795288,23.24843192100525,51337850
2,convnext,12,0.8911,0.8954262278671944,0.8911,0.8921859075606733,12.446063756942749,10.693747997283936,23.139811754226685,51289334
3,convnext,12,0.8918,0.8968763118321148,0.8918000000000001,0.8929969315994726,12.642533540725708,11.000718832015991,23.6432523727417,51264362
4,convnext,12,0.8915,0.8972047519423422,0.8915,0.8928887753668933,12.685446500778198,11.077823638916016,23.763270139694214,51345362
5,convnext,12,0.8928,0.8977714648069629,0.8928,0.8939778356680035,12.567373514175415,10.81837272644043,23.385746240615845,51349826
6,convnext,12,0.8913,0.8969440924513874,0.8913,0.8927222413238953,12.491929054260254,10.759844779968262,23.251773834228516,51394454
7,convnext,12,0.8912,0.8957902426222286,0.8912000000000001,0.8923013025625618,12.563830852508545,10.759869575500488,23.323700428009033,51225326
8,convnext,12,0.891,0.8963827561899643,0.891,0.892281110965983,12.48253583908081,10.785628318786621,23.26816415786743,51260294
9,convnext,12,0.8902,0.8952941987463754,0.8901999999999999,0.8914202424285842,12.693077087402344,10.94476866722107,23.637845754623413,51210950
10,convnext,12,0.8917,0.8956614396485844,0.8916999999999999,0.892655949637659,12.529098272323608,10.766304969787598,23.295403242111206,51255494
1,convnext,20,0.8979,0.8985898865144163,0.8979000000000001,0.8977514413485945,11.855867385864258,9.720347881317139,21.576215267181396,124059466
2,convnext,20,0.8952,0.8966710652128125,0.8952,0.895101837207257,11.807351112365723,9.672470569610596,21.47982168197632,124008370
3,convnext,20,0.8969,0.8983244682726145,0.8968999999999999,0.8968408625052549,11.808319091796875,9.705714702606201,21.514033794403076,124061254
4,convnext,20,0.895,0.8962144838942763,0.8949999999999999,0.8948577510489899,11.76272463798523,9.571317195892334,21.334041833877563,124038910
5,convnext,20,0.8943,0.8958865279124877,0.8943,0.8942292198750984,11.833836793899536,9.752173900604248,21.586010694503784,124077790
6,convnext,20,0.8983,0.8995100138220078,0.8983000000000001,0.8982136695803475,11.815933227539062,9.716235876083374,21.532169103622437,124145278
7,convnext,20,0.8943,0.8954017743588679,0.8943,0.89412183135377,11.856887102127075,9.737538814544678,21.594425916671753,124080274
8,convnext,20,0.8926,0.8936876353787412,0.8926000000000001,0.8925786328912212,11.809926748275757,9.685458660125732,21.49538540840149,124177042
9,convnext,20,0.8949,0.8958574395861385,0.8949,0.8948292219166885,11.765929222106934,9.508530616760254,21.274459838867188,124064470
10,convnext,20,0.8973,0.8984300284812091,0.8972999999999999,0.897228495557498,11.628976345062256,9.436994791030884,21.06597113609314,124000006
1,convnext,32,0.7258,0.7374197230143402,0.7258000000000001,0.7200553443541223,9.422588109970093,6.968194961547852,16.390783071517944,112278666
2,convnext,32,0.7266,0.745738909442671,0.7266,0.7200210671594156,9.383613348007202,7.00387716293335,16.38749051094055,112211238
