execucao,modelo_base,tupla,acuracia,precisao,recall,f1,tempo_treino,tempo_teste,tempo_total,tamanho
1,fisher,6,0.1562,0.190626401071994,0.15619999999999998,0.15034422030307332,72.90036463737488,83.16575264930725,156.06611728668213,47354930
2,fisher,6,0.1542,0.18390800811620905,0.15419999999999998,0.14727014161712287,73.28199791908264,83.01415538787842,156.29615330696106,47341274
3,fisher,6,0.1596,0.1889362781515323,0.15960000000000002,0.15258831728258584,73.16247415542603,84.27511811256409,157.4375922679901,47348738
4,fisher,6,0.153,0.17939096874050284,0.153,0.1469633214359058,73.33192110061646,82.18954038619995,155.5214614868164,47358938
5,fisher,6,0.1529,0.18562292599888877,0.15289999999999998,0.1464764894549015,73.18538570404053,82.50575566291809,155.69114136695862,47343662
6,fisher,6,0.1566,0.18897932567413186,0.15660000000000002,0.1512800635674151,73.31085586547852,83.40903091430664,156.71988677978516,47359790
7,fisher,6,0.1504,0.18432962875402842,0.1504,0.14556751636638943,73.08487868309021,82.29958820343018,155.38446688652039,47360786
8,fisher,6,0.1592,0.18793719865157027,0.1592,0.15253239220407444,72.88327217102051,82.52987957000732,155.41315174102783,47351774
9,fisher,6,0.1582,0.18919148445516082,0.1582,0.15156437683631432,73.46652603149414,81.73122000694275,155.1977460384369,47357042
10,fisher,6,0.1615,0.19179597583526076,0.16150000000000003,0.1537276991183678,72.06605958938599,81.83019590377808,153.89625549316406,47353790
1,fisher,8,0.1752,0.2112051953457498,0.17519999999999997,0.16007460403396262,69.55644083023071,64.16182017326355,133.71826100349426,105382138
2,fisher,8,0.1791,0.21988879996316255,0.1791,0.16486998929843785,70.42510843276978,64.57338070869446,134.99848914146423,105389230
3,fisher,8,0.1816,0.2188585138257384,0.18160000000000004,0.1666423391247555,69.85168409347534,65.58022594451904,135.43191003799438,105405154
4,fisher,8,0.1786,0.22100622612805884,0.1786,0.16540319132251627,70.7420129776001,63.56189799308777,134.30391097068787,105391906
5,fisher,8,0.1734,0.20521886992432364,0.1734,0.15753681516745838,69.58634805679321,63.810447454452515,133.39679551124573,105381154
6,fisher,8,0.1786,0.2194242171234959,0.1786,0.16326382130420986,70.15428757667542,63.914249897003174,134.0685374736786,105424030
7,fisher,8,0.1772,0.22062213075723017,0.17720000000000002,0.162088611661916,70.57516646385193,64.33200573921204,134.90717220306396,105411646
8,fisher,8,0.1774,0.22142908477757786,0.1774,0.1641032359442134,70.30228447914124,65.81550121307373,136.11778569221497,105365230
9,fisher,8,0.1748,0.21269858884697138,0.17479999999999998,0.15890560814531662,70.56941413879395,64.32439517974854,134.89380931854248,105396094
10,fisher,8,0.1802,0.21275646089852782,0.1802,0.16343450124315329,70.80312204360962,64.28997850418091,135.09310054779053,105402658
1,fisher,12,0.2131,0.2427279642281291,0.2131,0.1920563890131221,66.61377143859863,58.786426067352295,125.40019750595093,377071062
2,fisher,12,0.217,0.25043224705835776,0.21700000000000003,0.19476374538880092,66.71456003189087,58.55193614959717,125.26649618148804,377096790
3,fisher,12,0.2142,0.2521942387010719,0.21420000000000003,0.19479586462106685,67.27827954292297,58.81072020530701,126.08899974822998,376931214
4,fisher,12,0.2123,0.2535317913026739,0.21230000000000002,0.19188028484970004,69.19918870925903,59.27345418930054,128.47264289855957,377012082
5,fisher,12,0.2203,0.25232406976786637,0.2203,0.19961403719693155,67.59480547904968,58.90306615829468,126.49787163734436,376784826
6,fisher,12,0.2161,0.2505326791366898,0.21610000000000001,0.1949879988627638,67.5751645565033,58.89787769317627,126.47304224967957,376913022
7,fisher,12,0.2154,0.24817474650713517,0.21539999999999998,0.19457879257019828,68.16621685028076,58.86446952819824,127.030686378479,377103702
8,fisher,12,0.2158,0.25237216502320997,0.2158,0.1945309844573924,66.68890309333801,58.86500954627991,125.55391263961792,376847598
9,fisher,12,0.2116,0.2411093541603738,0.2116,0.1913718511129804,67.34332752227783,58.57586431503296,125.91919183731079,376891866
10,fisher,12,0.2175,0.25766261218259384,0.21749999999999997,0.19783810423374276,67.08134174346924,58.47811007499695,125.55945181846619,377088546
1,fisher,20,0.2297,0.22218913403598806,0.22970000000000002,0.22147219884118444,65.5017762184143,66.78372526168823,132.28550148010254,800866046
2,fisher,20,0.228,0.22251734263998166,0.22799999999999998,0.2202884558279094,65.25462794303894,66.91634130477905,132.170969247818,800708606
3,fisher,20,0.2272,0.2198842954576205,0.22719999999999999,0.21795218522173174,65.38473343849182,66.83531761169434,132.22005105018616,800889602
4,fisher,20,0.2281,0.22055461256978792,0.22810000000000002,0.21928187415547762,65.18459582328796,66.74779152870178,131.93238735198975,800747990
5,fisher,20,0.2242,0.21711952384819294,0.22420000000000004,0.21563486624903166,66.7970199584961,66.79357361793518,133.59059357643127,800939894
6,fisher,20,0.2238,0.21499863360042842,0.2238,0.21510419901970296,65.56677460670471,67.2427191734314,132.8094937801361,800810198
7,fisher,20,0.2261,0.21882295639762495,0.22610000000000002,0.21761352830757685,65.28253173828125,66.51718997955322,131.79972171783447,800982686
8,fisher,20,0.2273,0.22204488720892446,0.2273,0.2199647690611449,66.24305891990662,67.72475075721741,133.96780967712402,800606150
9,fisher,20,0.2296,0.22396684592970315,0.22960000000000003,0.2219874070272664,65.70609951019287,66.90171146392822,132.6078109741211,801075566
10,fisher,20,0.2285,0.22175819803034877,0.22849999999999998,0.22084720322562945,65.25664114952087,66.99552631378174,132.2521674633026,800620310
1,fisher,32,0.1633,0.1575967812568711,0.1633,0.13681560161041922,51.25136351585388,43.936293840408325,95.1876573562622,610537630
2,fisher,32,0.1551,0.1456106390171935,0.15510000000000002,0.12753865627793076,51.126511573791504,43.355589628219604,94.48210120201111,610463266
3,fisher,32,0.157,0.15111806644321718,0.15700000000000003,0.13175911399365156,51.27877688407898,43.86343169212341,95.14220857620239,610469794
4,fisher,32,0.1568,0.14799975519281663,0.1568,0.12710801933939697,51.43687462806702,43.59084892272949,95.02772355079651,610548922
5,fisher,32,0.1553,0.14409935173206148,0.1553,0.1269155580492749,51.01781964302063,43.43529725074768,94.45311689376831,610502110
6,fisher,32,0.158,0.148369528795742,0.158,0.1295436247805737,51.38839101791382,42.92520189285278,94.3135929107666,610532734
7,fisher,32,0.1594,0.15541731349153087,0.1594,0.13237845806874016,50.9389386177063,43.12761354446411,94.06655216217041,610527382
8,fisher,32,0.1577,0.14955432477609365,0.15770000000000003,0.1300287251015108,50.96047115325928,42.99717688560486,93.95764803886414,610526446
9,fisher,32,0.1591,0.15686201947345269,0.1591,0.13372038379808626,50.636322259902954,42.38208985328674,93.0184121131897,610532818
10,fisher,32,0.1594,0.1555360639623578,0.1594,0.1327626537585423,50.71801161766052,42.4670786857605,93.18509030342102,610456186
1,fisher,64,0.115,0.19796319725826617,0.11499999999999999,0.04628545282617906,40.241509199142456,24.158747673034668,64.40025687217712,310535562
2,fisher,64,0.1149,0.16305068910251294,0.1149,0.045392871217837374,40.17175626754761,24.10504698753357,64.27680325508118,310532370
3,fisher,64,0.1147,0.13947123066715986,0.1147,0.045462545752937136,40.2341992855072,23.905921459197998,64.1401207447052,310534266
4,fisher,64,0.1139,0.14687696938936756,0.1139,0.04459209686529695,40.03768253326416,23.699609756469727,63.73729228973389,310533678
5,fisher,64,0.1148,0.15781223685726692,0.11479999999999999,0.04539957126275623,40.19190526008606,23.75471305847168,63.94661831855774,310530078
6,fisher,64,0.116,0.20226572356420952,0.11599999999999999,0.04854669142499596,40.098835706710815,23.76463007926941,63.863465785980225,310533210
7,fisher,64,0.1162,0.21527183340291495,0.1162,0.04785741539295564,39.980178356170654,23.702374696731567,63.68255305290222,310533126
8,fisher,64,0.1146,0.18498056824209408,0.1146,0.0459537808915552,40.506566762924194,24.313697338104248,64.82026410102844,310535970
9,fisher,64,0.1151,0.22021292743281,0.11510000000000001,0.046883025153049054,40.104931592941284,23.81078553199768,63.915717124938965,310532646
10,fisher,64,0.1159,0.2755517993750935,0.1159,0.047453755406726576,40.32828211784363,24.198198556900024,64.52648067474365,310531902
