execucao,modelo_base,acuracia,precisao,recall,f1,erro_treino,media_erro_treino,erro_teste,tempo_treino,tempo_teste,tempo_total
1,vgg16,0.9151,0.9168193812130833,0.9151,0.9154278018028584,0.08759423383705728,0.1676762580746086,0.3647589908236531,9263.248687267303,45.33465909957886,9308.583346366882
2,vgg16,0.9146,0.9153119135877578,0.9146000000000001,0.9145712724088855,0.09174726774250312,0.1681666740342158,0.3111113652492025,10640.746275186539,65.58002185821533,10706.326297044754
3,vgg16,0.908,0.9127920156981046,0.908,0.9077992596324581,0.08351577257069395,0.17046706803957437,0.3694860819418719,15229.98452949524,45.45584297180176,15275.440372467041
4,vgg16,0.9125,0.9148577230963255,0.9125,0.9125750771555573,0.08841775985919367,0.17074781054257118,0.3924059147477909,9268.779673099518,45.348525524139404,9314.128198623657
